age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category
-1.1451285930687924,-1.043531051389811,-0.6759710260255439,-1.6623239859502874,0.4488896890854214,1.2020799037340888,-1.093640006095085,1.0847245031679678,1.504870578935491,-1.3330173778772887,0.13300487951822032,1.8515088753560867,1.6326367420504257,0.19120125194570667,-1.302788768428974,-0.6583229012349219,0.40254642501643156
0.5181593921713649,0.9582848528255726,-1.2848185161224115,0.523689377091099,-0.3353876496844043,1.6876998106070042,-0.9579561212069901,0.6097352258895777,1.1676661004145705,1.3849012877946678,-0.3601511438134018,-0.38013279564832925,0.2667576003595904,-1.5760231866352161,0.46278168191954616,-0.6583229012349219,1.7905672626680256
0.5181593921713649,-1.043531051389811,-1.208712579860303,-0.6473892102525018,-1.0325230619242494,1.0633313589132556,0.6702504974501486,-0.013688200538308302,-0.03128315654870204,0.47892839923734903,-0.1957658027028611,0.7356880398538787,0.2667576003595904,-1.0570641421170994,0.46278168191954616,-0.6583229012349219,1.7905672626680256
-0.39664899971072165,-1.043531051389811,-1.2705486530732661,-0.8816049277212203,1.4074508809152082,1.2020799037340888,0.9416182672263385,-0.6964852866259931,-0.30479345579344863,0.47892839923734903,-1.5108485315871856,-0.38013279564832925,0.2667576003595904,-1.0309626517123425,-0.420003543254714,-0.6583229012349219,1.7905672626680256
-1.6441149886408395,0.9582848528255726,-0.07663677796143986,1.694767964434698,1.6688766605051502,0.30021436239867405,-0.008168926990325804,-0.2511828391775032,0.18602639627589113,1.3849012877946678,0.9549315850709231,-0.38013279564832925,0.2667576003595904,-0.8712829457067682,-1.302788768428974,0.401530280185839,-0.9854744126351627
-0.2303202011867059,0.9582848528255726,1.0554390239374232,1.0701927178514459,1.1460251013252665,-1.0178968133992397,0.3988827276739589,0.3425537574204841,0.26096072483609567,-0.42704448931996974,0.9549315850709231,-0.38013279564832925,-1.099121541331245,0.4430038652621892,-0.420003543254714,1.4613834616065997,0.40254642501643156
1.2666389855294355,-1.043531051389811,-1.4180039045811013,-0.5693173044295952,-0.7710972823343074,-1.0178968133992397,-0.1438528118784207,0.10505911878128917,-0.5745570386101849,1.3849012877946678,-1.5108485315871856,0.7356880398538787,0.2667576003595904,-1.3380390094153698,1.3455669070938063,-0.6583229012349219,1.7905672626680256
-0.8124709960207609,0.9582848528255726,1.0268992978391327,1.0701927178514459,-0.5096715027443656,-0.18540554447424154,-1.3650077758712749,-1.8245848201621682,-1.5224762948967725,1.3849012877946678,-0.1957658027028611,-1.4959536311505373,-1.099121541331245,0.41690237485743165,-1.302788768428974,1.4613834616065997,0.40254642501643156
1.4329677840534514,0.9582848528255726,2.111408889574178,1.382480341143071,1.6688766605051502,-1.2260196306304891,0.8059343823382435,-1.7652111605023693,-1.8372004748496316,-0.42704448931996974,0.9549315850709231,-1.4959536311505373,-1.099121541331245,1.210694759519757,1.3455669070938063,-1.7181760826556827,-0.29146399380936555
-0.8124709960207609,0.9582848528255726,0.6368563744958269,1.0701927178514459,-0.24824572315442367,-1.4341424478617388,1.3486699218906233,0.787856204868974,0.47077684480466836,1.3849012877946678,1.4480876084025445,0.7356880398538787,1.6326367420504257,0.05301689097934404,-1.302788768428974,1.4613834616065997,0.40254642501643156
0.18550179512333342,0.9582848528255726,-0.31446782878052876,0.3675455654452855,-1.6425165476341137,0.36958863480909054,-1.6363755456474647,-0.1027486900280064,-0.008802857980640677,-0.42704448931996974,-0.0313804615923204,-0.38013279564832925,0.2667576003595904,-0.5242866615023472,0.46278168191954616,0.401530280185839,-0.9854744126351627
-1.0619641938067845,-1.043531051389811,-0.9328285609101599,-1.506180174304474,-0.4225295762143849,0.30021436239867405,-1.093640006095085,-0.34024332866720136,-0.2186189779492134,0.47892839923734903,-1.5108485315871856,-0.38013279564832925,-1.099121541331245,-0.26634252103180417,-1.302788768428974,-0.6583229012349219,-0.9854744126351627
0.6013237914333728,-1.043531051389811,-0.5285157745177088,-1.4281082684815674,1.4945928074451889,-1.2953939030409058,1.484353806778718,1.0550376733380682,0.013677440587420686,0.47892839923734903,0.13300487951822032,0.7356880398538787,1.6326367420504257,0.2372627056011609,0.46278168191954616,0.401530280185839,0.40254642501643156
